"","Sample.1.NI.Sample1","Sample.2.NI.Sample1","Sample.3.d3.pi.Sample1","Sample.4.d3.pi.Sample1","Sample.5.ECM.Sample1","Sample.6.ECM.Sample1","Sample 1
ECM
Sample2","Sample 2
ECM
Sample2","Sample 3
NI
Sample2","Sample 4
NI
Sample2","Sample 5
d3 pi
Sample2","Sample 6
d3 pi
Sample2"
"Q8CG14",-0.0260179463438268,0.0644835804173494,0.0877159034718584,0.0950233576870341,-0.141935634242546,-0.0792692609898684,-0.130738501233735,-0.685010538686476,0.395585108440608,0.19188934952957,0.274579572405029,-0.0463049904549959
"Q8CIZ8",-0.103030662807022,-0.274579013509447,-0.415131474027792,-0.322946940672348,0.162275148852649,0.953412942163959,-0.509600327874979,-0.0239440175896575,1.5879629331913,0.304737245913237,-0.715029611468704,-0.644126222171201
"Q8K0D2",0.0297933982484784,-0.0113356831338711,-0.116958206899688,-0.108559928651146,0.385394249264754,-0.178333828828527,-0.0863086628794743,0.29951712184881,0.0078936029795611,-0.0162586364647246,-0.076614309051688,-0.128229116432484
"Q8K0E8",0.019587415984831,-0.134743700637877,-0.313291746844349,0.015611572125632,0.005726775535845,0.407109683835918,-0.213781241330906,-0.523526868356106,0.896104473185858,0.367592454272648,-0.233406535930905,-0.292982281840588
"Q8K0T0, Q9ES97",0.285364111362622,-0.212321680651303,-0.391965244544699,-0.445868407642024,1.16326834638366,-0.398477124908255,NA,NA,NA,NA,NA,NA
"Q8K182",-0.0417579228720197,0.0787787558341226,0.13309457919311,0.349586160390252,-0.282299778169893,-0.237401794375573,-0.330046079084003,0.0472362380469216,0.0565993966283806,0.177995431694498,-0.261996564882295,0.310211577596498
"Q8K1B8",0.0653966818853129,-0.0550152687041803,-0.112110561579307,-0.0955826848645458,0.0017448468361736,0.195566986426546,-0.317866898778095,0.649312943602024,-0.115309199523123,0.0884570009006995,-0.502183098052751,0.197589251851247
"Q8R121",-0.0555669064876545,0.105809333411132,0.109027831175681,0.194791688239644,-0.214170858722988,-0.139891087615815,0.142387386900856,0.0349360450580543,-0.10627649646481,-0.111264171144315,-0.0108092481951094,0.0510264838453236
"Q8R143",0.187931816379656,-0.0837492159759727,0.180762710140392,0.0349287688876205,-0.0855169045565423,-0.234357174875152,NA,NA,NA,NA,NA,NA
"Q8R2Q8",-0.104548750838973,-0.331606968973056,-0.315412369612684,-0.459418285995325,1.06963340152801,0.141352973892029,NA,NA,NA,NA,NA,NA
"Q8R429",-0.271698874944009,0.144262230609391,0.13598058114028,-0.33029110900463,0.0749646999546107,0.246782472244355,0.161741845531443,0.620454985179432,-0.348108557389924,-0.328880101430034,0.0760640811612223,-0.181272253052139
"Q8VCC2",0.047400562205512,0.117661800730442,0.327206982836181,0.186977350203111,-0.210556688043738,-0.468690007931508,0.311929812281114,-1.38207580043255,0.00528021276330648,-0.0450693258722477,1.0455974249408,0.0643376763195693
"Q8VCG4",0.0299276074127004,-0.0259463142733942,0.0690605067664851,0.0402013302764708,0.0266602335234394,-0.139903363705701,-0.0341976155007151,-0.251962115814086,-0.021407616829122,-0.04551890919153,0.0521169728560991,0.300969284479353
"Q8VCM7",0.0208421591216843,-0.126488848513695,-0.342940763656394,-0.0118316183073088,0.0153961491727919,0.44502292218292,-0.221881433776021,-0.630472136703941,0.923344353376985,0.465016916650314,-0.18395346720963,-0.352054232337707
"Q8VCR2, Q9EQ06",0.095202718299058,0.0361175906227436,-0.0603228600689936,0.174191751869913,0.888532634865822,-1.13372183558854,NA,NA,NA,NA,NA,NA
"Q8VCS0",0.13941170153481,-0.156100149647541,-0.409413587062157,-0.101440430380113,0.326506223266337,0.201036242288664,-0.151884496686494,0.109763377392369,-0.174960965325941,-0.00653621657521386,0.186644685404938,0.0369736157903402
"Q8VCT4",-0.107620303836748,-0.28143798065518,-0.167052711984589,-0.408343688842017,1.32877701938225,-0.364322334063717,-0.334950978694992,1.00277833175358,-0.109266970484142,-0.389245811361037,0.329386563516752,-0.498701134730161
"Q8VDD5",0.242166510020843,-0.182752223694775,-0.455796502694616,-0.274499432936039,0.530842706459727,0.14003894284486,-0.0539680839520464,0.278569624017089,-0.151217220959968,0.0143834652116497,-0.0340126938832008,-0.0537550904335231
"Q8VDN2",-0.15573201513218,-0.14186026080314,-0.216826947218391,-0.141699904797145,0.36959447306244,0.286524654888415,-0.105725263822068,1.36890387365336,-0.573946706885071,-0.222279282934541,-0.390692197697032,-0.0762604223146441
"Q8VED5",0.937670302169413,0.0317700033658506,-0.364186689237273,-0.354291091322089,0.00331182213021375,-0.254274347106115,0.0533887865790246,-0.205065718311683,0.368855691185896,-0.0428068389499514,-0.470945534291765,0.296573613788479
"Q8VHL0",0.660732907551192,-0.237341253908032,-0.913633419550605,-0.778005297592197,0.54248352964105,0.725763533858593,NA,NA,NA,NA,NA,NA
"Q91V80",0.0843229419454308,-0.209135013480296,-0.179934869216124,-0.181783977719,-0.262292161916747,0.748823080386736,-0.113006856050383,-0.220891192889644,0.321070902340957,0.573535563713724,-0.162082313289742,-0.398626103824911
"Q91VS7",-0.124476879478594,-0.192932906184371,-0.0816542599428525,-0.220742726651372,1.36125991022968,-0.741453137972488,NA,NA,NA,NA,NA,NA
"Q91W90",0.176663647135573,-0.174349657605804,-0.304406138804376,-0.346876958792712,0.702952029224399,-0.053982921157079,NA,NA,NA,NA,NA,NA
"Q91WG0",-0.490941121831622,-0.00117634641548303,0.279524487327342,-0.225485576808215,0.732165343634541,-0.294086785906564,NA,NA,NA,NA,NA,NA
"Q91WP6",-0.310134870529915,-0.148364861195811,-0.111533900899414,-0.0640991785922562,0.253359202789594,0.380773608427803,0.86031710330642,-0.193401824650823,-0.243578984147458,-0.298657132910766,0.0422758271669541,-0.166954988764327
"Q91WU0",-0.201855785196322,-0.142925886485054,-0.0902668091788992,-0.0150781967859319,0.480576211268585,-0.0304495336223787,NA,NA,NA,NA,NA,NA
"Q91X72",-0.2984832365951,-0.0303402309670622,-0.152302685709637,0.000498213165222694,0.215306816698475,0.265321123408102,1.04488015336866,-0.49603130895137,0.128917236906597,-0.498265448544966,-0.100897170967266,-0.0786034618116562
"Q91XD2, Q99JW4",0.320653335118905,-0.102177885602631,0.0341739757656572,-0.120337532583451,-0.0970635674549336,-0.035248325243546,-0.309586498723252,0.642150293708345,0.0624556015363034,0.089693922170861,-0.528332723082404,0.0436194043901459
"Q91YQ5",0.26663410702949,-0.18428199066877,-0.201867627365072,-0.266968300902171,0.547590615847979,-0.161106803941455,NA,NA,NA,NA,NA,NA
"Q91ZV4",0.11319075236597,-0.0828927996738584,-0.0800716313077561,-0.123361682035383,0.364822736383691,-0.191687375732662,NA,NA,NA,NA,NA,NA
"Q921I1",-0.0484387552327292,0.242117397280726,0.28447570168349,0.336756415455968,-0.439198269186172,-0.375712490001283,0.371297802466921,-1.07211952041801,0.201497616027699,-0.0655487543457212,0.512441958250014,0.0524308980190926
"Q921I1, Q9DBD0",0.173387342301934,0.359451478084696,0.480475704003673,0.438877797775766,-0.784933345906352,-0.667258976259718,0.685649169489966,-2.30410284455654,0.388790180857594,0.0590532308786327,0.822840954803984,0.347769308526367
"Q922R8",-0.116051132314078,-0.160955355874875,-0.145919119701013,-0.0629631494848599,0.681345843975276,-0.19545708660045,NA,NA,NA,NA,NA,NA
"Q922U2",0.841466153426324,-0.129460442626812,-0.39477761547042,-0.303886262648635,-0.0926103006839325,0.0792684680034745,-0.155073514955098,0.333036620374957,0.196939552470437,-0.0296929326196684,-0.502190463936109,0.156980738665482
"Q923D2",-0.0583067218986755,-0.275232703755223,-0.210363076785387,-0.433295805889304,0.396652435089255,0.580545873239335,-0.13323797335553,0.789877306989191,-0.0913567496225483,-0.286057470733768,-0.0715165625839043,-0.20770855069344
"Q99JI6",-0.0551646310718659,-0.0285181177562008,-0.0992412761116586,-0.164364542544907,0.0895897144050037,0.25769885307963,-0.230551162340511,1.2448479077833,-0.494781918461614,0.0176376978196968,-0.718498872564395,0.181346347763523
"Q99JW4",0.285485273143647,0.0262540755678931,-0.131715567040562,-0.194025212090706,0.0493460536022043,-0.035344623182477,-0.348808476504405,0.408126219168295,-0.0713841791602703,0.218973449511721,-0.40454803792408,0.197641024908739
"Q99LX0",-0.125279894721885,-0.183026718109821,-0.175771705613112,-0.262966306313672,0.445673434859763,0.301371189898727,-0.286064861115386,0.827578383457362,-0.136937130585827,-0.0117891262652288,-0.174644084468018,-0.218143181022902
"Q9CPQ8",0.243779666712742,0.0388224782863618,-0.0223796658980393,-0.0455604765536015,0.0779502794448228,-0.292612281992285,NA,NA,NA,NA,NA,NA
"Q9CPW4",-0.0153979075365624,-0.062005724440465,-0.0852552405147202,-0.0817149214352093,0.157632398625158,0.0867413953017975,NA,NA,NA,NA,NA,NA
"Q9CQW3",-0.198441809375965,-0.184029253844662,-0.110816500736043,-0.122769844670416,0.309373001372836,0.306684407254248,0.635651308380969,-0.324058576603985,0.0554385937170596,-0.284434913105504,0.0238178243980136,-0.106414236786554
"Q9CY50",-0.0573806618422892,-0.318878315100761,-0.345095752566576,-0.288118508022101,1.48500277836426,-0.47552954083253,NA,NA,NA,NA,NA,NA
"Q9CYH2",0.0210070422900972,-0.116963782574745,-0.472547454279591,-0.36244809213005,0.873779427640055,0.0571728590542326,NA,NA,NA,NA,NA,NA
"Q9CYL5",-0.122887279761561,-0.290138559685623,-0.627906960565799,-0.632420143033619,0.829057681638048,0.844295261408553,0.1094675432679,1.80834367225575,-1.0423867669525,-0.0707215861153632,-0.580472610249956,-0.224230252205833
"Q9CYX7",-1.0227400130485,0.139654494313568,0.158659617390972,-0.277656650814726,0.829693347993885,0.172389204164805,NA,NA,NA,NA,NA,NA
"Q9CZP7",0.40754845175423,0.257882100615972,0.0977419037319289,0.360477304834411,-0.515051847367934,-0.608597913568609,0.0666379967429509,-0.1784913350855,-0.387780134900159,0.262944679836279,0.508326511765805,-0.271637718359376
"Q9D1H9",0.249542181756019,0.676706817214876,-0.296631573501073,0.0454967757643177,-0.354703459900313,-0.320410741333824,-0.460380997402161,0.419130461895316,0.249870486963257,-0.092403285931741,0.0255136816745685,-0.141730347199239
"Q9D3H2",-0.00853330978160693,0.0261959110972998,0.498533877715216,-0.109154279219205,-0.12810367767729,-0.278938522134415,NA,NA,NA,NA,NA,NA
"Q9D8N0",0.134506849862974,-0.758091553268554,-0.231389288933284,-0.444822092537764,0.790937240642123,0.508858844234504,NA,NA,NA,NA,NA,NA
"Q9DA19",0.741064633569208,-0.103220564766576,-0.172930144646876,-0.0437396293148362,-0.267652089933857,-0.153522204907062,-0.121562148371393,-0.0413804753715792,0.251457465921001,0.440070804258534,-0.124644854544308,-0.403940791892254
"Q9DBB9",0.0131683625368026,0.1286922275304,0.15931881119993,0.213618106362573,-0.378653654460972,-0.136143853168733,-0.191668288548523,0.109818985420036,-0.0369220988850532,-0.0111582207479026,0.208034549709025,-0.078104926947582
"Q9DBD0",0.0954568487394538,0.0650462216323753,0.0122797559818379,0.168447875357744,-0.154539474561567,-0.186691227149845,0.145992082133511,-0.390481869145784,0.0950277423694579,0.00183551309871488,0.0214490850490319,0.126177446495069
"Q9DBG6",-0.352374014008578,-0.0910389312777298,0.0111431428473634,-0.418653132086311,1.05652717375395,-0.205604239228692,NA,NA,NA,NA,NA,NA
"Q9DBJ1",-0.0403774333254723,0.0284376860013129,0.0793276767798248,-0.0542106313730666,0.0512407063177531,-0.0644180044003515,NA,NA,NA,NA,NA,NA
"Q9DCN2",-0.0885875993448249,-0.471164276551251,-0.25646346324703,-0.609255503394234,1.07432707325585,0.351143769281485,-0.322705992128167,0.547341682586341,-0.117559263156053,-0.239075751600927,0.104316466620986,0.0276828576778207
"Q9EQ06",0.092951135860369,-0.265578176694781,-0.28263529360199,-0.41998122340933,1.04665057821005,-0.171407020364316,NA,NA,NA,NA,NA,NA
"Q9EQK5",-0.0590504906857552,-0.105662677680642,-0.332270841304608,-0.28528562395569,0.839505896115406,-0.0572362624887108,NA,NA,NA,NA,NA,NA
"Q9EQP2",0.150305073845888,-0.263054405190541,-0.255436400312053,-0.27265204379319,0.341787153132838,0.299050622317058,-0.317846728305001,0.96031413031184,-0.551340676077709,0.198906848521789,-0.358268664977153,0.0682350905262319
"Q9ES46",0.0638854070736388,0.0941865031104823,0.163578453034083,0.181341439049155,-0.269154193994759,-0.233837608272599,NA,NA,NA,NA,NA,NA
"Q9ESB3",0.0702976859169078,-0.230625062876137,0.0418738210103413,0.230930903139534,-0.0253470441020438,-0.0871303030886028,0.164218008883558,-0.461413123154752,0.0866954243490183,-0.0454986935136694,0.0392878495894844,0.216710533846363
"Q9JHK5",0.072046540495438,0.030902515013445,0.0295161413238731,0.0196514993167303,-0.0379375561955309,-0.114179139953956,-0.373356007690949,0.377358659335078,0.124999836468295,0.146409224669328,-0.351251258274567,0.0758395454928142
"Q9JJI8",-0.676090483755324,-0.316740594635467,-0.0119117209039281,-0.295873452127631,0.692194817806545,0.608421433615806,NA,NA,NA,NA,NA,NA
"Q9JJN5",0.158155153266271,0.054305877944147,0.16890740565979,0.266006633644932,-0.421036057678926,-0.226339012836215,-0.127920431474995,-0.257536637310288,-0.14478960982543,0.136699130748327,0.547057701301148,-0.153510153438762
"Q9JM76",0.174453655993981,-0.123692173446999,-0.0645107574971457,0.0296830425759613,-0.0199214772013447,0.00398770957554762,-0.160752923730414,0.923644180320507,-0.540572174467628,0.0878099299744721,-0.248299722420084,-0.0618292896768531
"Q9QUI0",-0.0559948505604733,-0.217615096892895,-0.375003184491941,-0.603871743408834,0.54752759180987,0.704957283544273,-0.124812462763517,1.4188430876682,-0.488800151811446,-0.246315874140649,-0.411496358562372,-0.147418240390218
"Q9QUM0",0.271290138311333,0.0637090557517017,0.00802558436919432,-0.0753828789393061,-0.174244762002697,-0.0933971374902245,-0.481977862136812,-0.124532240249683,0.0841328443034142,0.512043817047919,-0.451692276141154,0.462025717176316
"Q9QUM9",0.0583129006208991,-0.338462199014299,-0.147311470019693,-0.229004222639221,0.46905784358629,0.187407147466023,NA,NA,NA,NA,NA,NA
"Q9QWK4",-0.410132253900622,-0.351780777827667,-0.468482558431754,-0.638558444905394,1.04487741040391,0.824076624661529,1.25569833005124,-0.501666527942116,0.695501569907861,-0.557277797430184,-0.254206038590485,-0.638049535996318
"Q9QX47",-0.404207018259613,0.195683759123939,0.494599627135744,0.263348217562763,-0.374357160689162,-0.17506742487367,NA,NA,NA,NA,NA,NA
"Q9QXC1",0.147534956296974,0.0752514060059273,0.161134189057097,0.304777039331012,-0.420987600232349,-0.267709990458663,-0.022256128553189,-0.230748843917026,0.103181486119782,-0.0520400130533925,0.106984436047581,0.0948790633562444
"Q9QZQ1",0.653295091961966,-0.27618659587141,-1.69836639932287,0.611903516204407,1.08727797023731,-0.377923583209402,NA,NA,NA,NA,NA,NA
"Q9R0G6, Q9Z1T2",-0.398641484800152,-0.474454028960668,-0.382486943567912,-0.199234467791573,0.686857844455218,0.767959080665086,1.58065447659962,-0.459002026350765,-0.359959971901348,-0.382229388800453,-0.196744001626513,-0.182719087920538
"Q9R0P3",-0.413139623465228,-0.215737785164078,-0.257117825147978,-0.292773282608271,0.586944032597622,0.591824483787932,-0.00832950354559481,0.511285875422407,-0.071747898504523,-0.352493706527472,0.00831837528974111,-0.0870331421345587
"Q9R0P5",0.31926878722665,-0.0704647106905489,0.107702722397838,-0.0799627023616281,-0.0277966809585179,-0.248747415613792,-0.495349322654866,0.37549599006331,0.0074923473848223,0.579519877864541,-0.38980150302404,-0.077357389633768
"Q9R1P4",-0.313888109563959,-0.15068053563635,0.055487299090486,-0.272560508340775,0.307721954427485,0.373919900023114,0.0817309543713804,0.68396853046163,-0.253451283989369,-0.271232940455233,-0.0608084351652955,-0.180206825223113
"Q9WV32",-0.129334752848542,-0.328397556221967,-0.255873313610987,-0.429431780693844,0.56046612252157,0.582571280853771,NA,NA,NA,NA,NA,NA
"Q9WVA4",0.112719181097277,-0.396773599921678,-0.387500713929344,-0.14996141556969,0.38566950137517,0.435847046948264,-0.11793358877626,0.203410136892812,-0.0492994657334438,0.0562028388877143,0.145984281542834,-0.238364202813656
"Q9Z126",-0.220367422930601,-0.090343688067323,0.799531332688312,0.210438975685257,-0.261854130854942,-0.437405066520704,-0.541924987034117,-0.754039816144165,1.33973219354322,0.557239256295858,-0.420985313966805,-0.180021332693991
"Q9Z1R3",0.84310151455805,0.313808310699428,-0.020243162071047,0.459755337056897,-1.3640945991288,-0.232327401114524,-0.891840362946312,-0.270403491447822,-0.145424714158917,0.534149983701446,0.215961873656298,0.557556711195307
"Q9Z2A0",-0.0407057876583399,0.215030736640178,0.207765262092809,0.326717877747977,-0.369823746517105,-0.338984342305518,NA,NA,NA,NA,NA,NA
"Q9Z2K1",0.744293361820102,-0.230904545140381,-0.0107729474026086,-0.626417526622745,0.114465546767527,0.00933611057810468,-0.238551257056544,0.583160218019135,0.34644111375755,-0.107368717751262,-0.912998177287147,0.329316820318269
"Q9Z2Q6",-0.351082911727759,0.581035042349622,0.869716978956439,0.0177080506800382,-0.664682168473835,-0.452694991784505,NA,NA,NA,NA,NA,NA
"Q9Z2U1",-0.0995056793631961,-0.450609337585837,-0.1610679056994,-0.603549980676695,0.494651043280067,0.820081860045062,-0.148761309420677,0.776102108038512,0.137014628989361,-0.0605491796742976,-0.557696183970493,-0.146110063962405
"Q9EQP2, Q9QXY6",NA,NA,NA,NA,NA,NA,-0.312385519261667,0.80382068083688,-0.117627223345258,0.087342605109832,-0.562727884908263,0.101577341568475
"P15379",NA,NA,NA,NA,NA,NA,-0.0616375128819526,1.34320893866582,-0.394229711133564,-0.132328113296092,-0.716987348383899,-0.0380262529703144
"P62835",NA,NA,NA,NA,NA,NA,0.111854407257503,0.629214531176204,-0.216716580181718,-0.200050338299442,-0.0698050064338185,-0.254497013518729
"P15508, Q62261",NA,NA,NA,NA,NA,NA,-0.26324472833399,1.6015650398143,-0.890784254033375,0.197316111916488,-0.677289444409863,0.0324372750464432
"P15532",NA,NA,NA,NA,NA,NA,-0.0718663293322597,1.16854928158584,-0.190560784171487,-0.063948137418778,-0.72098212048521,-0.121191910178106
"Q80TH2",NA,NA,NA,NA,NA,NA,0.204879923952055,0.0232507945128697,0.0120581373518531,-0.107825632142181,0.285300546542927,-0.417663770217524
"Q9JMH9",NA,NA,NA,NA,NA,NA,0.762840806138425,-1.1373819273334,0.137653068410848,0.120576670646226,0.0562144957731454,0.0600968863647569
"P35278",NA,NA,NA,NA,NA,NA,0.0133240873939311,0.871472529682307,-0.240084843688047,-0.24707555446353,-0.255310438653703,-0.142325780270959
"A3KGV1",NA,NA,NA,NA,NA,NA,0.271203481513441,2.75264312619292,-2.90340218041748,-0.312641887081964,-0.065295937359406,0.257493397152486
"P16294",NA,NA,NA,NA,NA,NA,-0.0580498417730344,0.148288041222727,0.0406929834896448,0.00420530240580907,-0.16599553374952,0.0308590484043729
"Q61765, Q61897, Q62168, Q6IFX3, Q6IFX4, Q8K0Y2, Q9D646",NA,NA,NA,NA,NA,NA,-0.279222843381168,-0.0627403675792411,1.45670151246912,-0.772762203309829,-0.0893926490938095,-0.252583449105069
"B2RSH2, P08752, P20612, P50149, P63094, Q3V3I2, Q6R0H7, Q8CGK7, Q9DC51",NA,NA,NA,NA,NA,NA,-0.362644184163567,0.887629030061979,-0.146427381738027,0.199395306549715,-0.755565138964083,0.177612368253983
"Q9QZI9",NA,NA,NA,NA,NA,NA,-0.456148022667388,0.574561377299594,-0.0887823344019187,0.0162409373428973,-0.0287381241174414,-0.0171338334557434
"Q9R098",NA,NA,NA,NA,NA,NA,-0.158545033646038,-0.044086078759602,0.190184026818434,-0.0277925876580825,-0.0304367504222669,0.0706764236675563
"P04104, P11679, P50446, Q3TTY5, Q6IFZ6, Q8BGZ7, Q8VED5, Q922U2, Q9Z331",NA,NA,NA,NA,NA,NA,-0.24105375571619,0.985429849561548,-0.122127207406239,-0.0262753037937871,-0.675105289799787,0.0791317071544557
"P56528",NA,NA,NA,NA,NA,NA,0.0736288698669929,0.928406623712998,-0.51671410389119,-0.0695459825705464,-0.517259603920007,0.101484196801754
"E9Q4F7",NA,NA,NA,NA,NA,NA,0.160263810868932,0.622784446013873,-0.399304320915343,-0.0987761260122872,-0.0593477698784222,-0.225620040076753
"G5E829",NA,NA,NA,NA,NA,NA,-0.0664418646505149,1.50107635752071,-0.891352243640009,-0.0710867804281841,-0.453484884705031,-0.0187105840969699
"G5E829, Q6Q477",NA,NA,NA,NA,NA,NA,-0.222949171968245,1.01740394494707,-0.51203475548269,-0.113218846653796,-0.025499712735237,-0.143701458107106
"Q8C779",NA,NA,NA,NA,NA,NA,-0.138900165999678,-1.02128478554839,1.64462856843066,0.466991840624431,-0.539628895500436,-0.411806562006586
"G5E8K5, Q02357, Q8C8R3",NA,NA,NA,NA,NA,NA,-0.0636529766989842,1.52837514160141,-0.720899450675653,-0.366703869252946,-0.0547395328134277,-0.322379312160399
"Q62523",NA,NA,NA,NA,NA,NA,-0.462217205866816,0.542809092570335,0.00648541908621558,0.218595748130628,-0.577892283721374,0.272219229801011
"O08692",NA,NA,NA,NA,NA,NA,-0.346471262997316,1.54023618910378,0.0577909689848841,-0.0188638066055109,-0.807146230827026,-0.425545857658809
"Q9WVK4",NA,NA,NA,NA,NA,NA,-0.0590768896958664,0.468662170970859,-0.321775097386365,-0.0491935137907746,-0.0286240871916217,-0.00999258290623173
"O09044",NA,NA,NA,NA,NA,NA,-0.32436968744049,0.906024575474947,-0.194154671316036,0.0193883968286857,-0.331700729809814,-0.0751878837372932
"O09126",NA,NA,NA,NA,NA,NA,0.0830794359833229,2.17932049383978,-1.30133692843509,-0.242730659667584,-0.49678377345624,-0.221548568264183
"O35490, Q91WS4",NA,NA,NA,NA,NA,NA,-0.220995925275707,0.810545817984364,-0.221546204474708,-0.220766881764432,-0.115504535904119,-0.0317322705653975
"O35598",NA,NA,NA,NA,NA,NA,-0.217138415686509,0.957802067188946,-0.489556373407493,0.0224144847552101,-0.561137818429752,0.2876160555796
"P18531",NA,NA,NA,NA,NA,NA,0.542579836597487,-0.0810094324117308,-0.51097605369654,0.19675747502272,-0.269559153684319,0.122207328172383
"P01654, P01655, P01656, P03977",NA,NA,NA,NA,NA,NA,0.4142468959849,-0.681625920640503,0.415917216648329,0.115210317622503,-0.0693088644665858,-0.194439645148643
"P97324, Q00612",NA,NA,NA,NA,NA,NA,0.20290687838136,0.834142963765981,-0.30006363279771,-0.145241762901466,-0.409600438009853,-0.182144008438311
"P13597",NA,NA,NA,NA,NA,NA,-0.398701680863042,0.73361805998517,-0.208886214527274,0.164680388325672,-0.299271337240925,0.00856078432039764
"P61226, Q80ZJ1, Q8BU31",NA,NA,NA,NA,NA,NA,-0.106873075745342,0.923174125228745,-0.541562596385186,-0.177282720225421,0.00367376015374443,-0.10112949302654
"P50285",NA,NA,NA,NA,NA,NA,0.0178494982813224,0.288204563862659,-0.234468806845368,-0.43033824477242,0.99510544281821,-0.636352453344404
"O55042, Q91ZZ3",NA,NA,NA,NA,NA,NA,-0.0378309092892626,0.363255276631328,0.0159606228292115,0.239103409500756,-0.446203843113404,-0.134284556558628
"O55143, Q8R429",NA,NA,NA,NA,NA,NA,0.0294386439519081,0.0267722781702289,0.147335370487713,-0.17898092778877,0.449614507179397,-0.474179872000477
"P05555, Q3V0T4, Q9QXH4",NA,NA,NA,NA,NA,NA,-0.146477348427986,0.782987678464279,-0.265994001879116,-0.0473786438428121,-0.02586030330637,-0.297277381007994
"P62331, Q8BGX0",NA,NA,NA,NA,NA,NA,-0.0598214591178725,1.90803455055946,-0.781212091862345,-0.112047004760828,-0.656075509218629,-0.298878485599787
"O70293",NA,NA,NA,NA,NA,NA,-0.0809325417982616,-0.318250384503114,0.0963717017231578,-0.0673927516441721,0.543340344399506,-0.173136368177115
"O70309, P11835, P26011",NA,NA,NA,NA,NA,NA,0.00193386466853962,1.41911040930069,-0.726717007146633,-0.347956131824579,-0.0384947911721065,-0.307876343825908
"P62746",NA,NA,NA,NA,NA,NA,-0.145499245535465,1.51121259258789,-0.465612536953488,-0.244464096239202,-0.345422929305455,-0.310213784554284
"Q6RT24",NA,NA,NA,NA,NA,NA,-0.385235992976955,0.50494833200769,-0.141541690021568,-0.0416899438048004,0.113382967044246,-0.0498636722486134
"Q01730",NA,NA,NA,NA,NA,NA,-0.357389092604525,0.346063156566288,-0.224630583552877,0.372195372619173,-0.265346478968084,0.129107625940025
"O88186",NA,NA,NA,NA,NA,NA,0.37697817630659,0.448534151402797,-0.369556846664768,-0.211745753593638,0.198751485429341,-0.442961212880322
"P06795, P21447",NA,NA,NA,NA,NA,NA,0.213339314839714,0.00996316796709129,0.208871161190568,-0.170217361316354,0.0425310626671971,-0.304487345348215
"P34022",NA,NA,NA,NA,NA,NA,-0.0338373392696809,1.17378460162056,-0.567079116276702,-0.0313469369281023,-0.394378432790948,-0.147142776355128
"Q80UN9",NA,NA,NA,NA,NA,NA,0.401698115630181,-0.97730817039921,-0.535802334704991,-0.188477102405158,1.0366120391054,0.263277452773778
"Q91V08",NA,NA,NA,NA,NA,NA,-0.0740870514710412,0.749306152604191,-0.0130488240223983,-0.147024775079969,-0.135093295569865,-0.380052206460917
"P63001, Q05144",NA,NA,NA,NA,NA,NA,-0.115914561983023,1.88359326619605,-0.778257642026969,-0.188665501954371,-0.635837076232515,-0.164918483999168
"P16110",NA,NA,NA,NA,NA,NA,0.11132300692695,1.09917111001112,-0.158456090604988,-0.262233540545712,-0.509187309484155,-0.28061717630321
"P63024, P63044",NA,NA,NA,NA,NA,NA,-0.301891689172113,0.916080162636202,-0.238793860477715,0.154284045438891,-0.370200034409197,-0.159478624016069
"Q8BLG0",NA,NA,NA,NA,NA,NA,0.400587190992168,-0.315718787440522,-0.00546051314018037,-0.304927113639817,0.325738261970235,-0.100219038741884
"Q61781, Q6IFX2",NA,NA,NA,NA,NA,NA,-0.129416490048093,-0.25933247736393,0.300198979713763,0.0731124466434441,-0.343709384410426,0.359146925465242
"P63242",NA,NA,NA,NA,NA,NA,-0.0340974098132651,-0.0765474368617003,-0.170882359482881,-0.00244065463237497,0.509390922266231,-0.225423061476009
"P25911",NA,NA,NA,NA,NA,NA,-0.233775322586622,0.943558691205998,-0.411460045930811,0.0747659969882597,-0.323790040177002,-0.0492992794998242
"P68368",NA,NA,NA,NA,NA,NA,-0.192746056301733,-0.238658030772652,0.0645786722504882,0.506877706849027,-0.223704836534961,0.08365254450983
"P10404",NA,NA,NA,NA,NA,NA,-0.412031666145608,-0.52949300681999,1.58434443251856,-0.455961291062212,-0.198219509653148,0.0113610411623921
"Q8BZX4",NA,NA,NA,NA,NA,NA,0.665796252138418,-1.43776199529283,-0.122918786984653,-0.447255506583992,0.813860464853273,0.528279571869787
"Q08481",NA,NA,NA,NA,NA,NA,-0.157743328496943,1.14599694902249,-0.270138653500874,0.131009830262116,-0.657639368649175,-0.191485428637613
"P10833, P62071",NA,NA,NA,NA,NA,NA,-0.221859496350091,1.13838771208372,-0.221854726070023,-0.14764740847833,-0.320682654498781,-0.226343426686497
"Q8CBW3",NA,NA,NA,NA,NA,NA,0.149066402699941,0.507393131434589,-0.273070745841322,-0.217788317428158,-0.165711143574561,0.000110672709510151
"P07758, Q00896, Q00897",NA,NA,NA,NA,NA,NA,-0.50030521256676,-1.03246010988335,0.869839247403919,0.697098425096285,-0.51164000375178,0.477467653701684
"P01638",NA,NA,NA,NA,NA,NA,0.700206433711725,-0.556393883770094,0.0474287072117496,0.214520750057551,-0.331136059216687,-0.074625947994245
"Q99PT1",NA,NA,NA,NA,NA,NA,-0.290612040357431,1.46323368316664,-0.443277941423768,-0.035344064204442,-0.550098570849501,-0.143901066331502
